i,refi,refq
35059,0.170582,0.985344
35060,-0.980216,0.197932
35061,-0.225129,-0.974329
35062,0.967688,-0.252151
35063,0.278979,0.960297
35064,-0.952163,0.305590
35065,-0.331965,-0.943292
35066,0.933690,-0.358082
35067,0.383923,0.923365
35068,-0.912326,0.409466
35069,-0.434692,-0.900579
35070,0.888136,-0.459581
35071,0.484115,0.875005
35072,-0.861196,0.508273
35073,-0.488373,-0.872635
35074,0.883614,-0.468216
35075,0.447813,0.894127
35076,-0.904170,0.427173
35077,-0.406308,-0.913736
35078,0.922821,-0.385229
35079,0.363948,0.931419
35080,-0.939527,0.342474
35081,-0.320820,-0.947140
35082,0.954254,-0.298997
35083,0.277017,0.960865
35084,-0.966970,0.254890
35085,-0.232630,-0.972565
35086,0.977648,-0.210247
35087,0.187752,0.982216
35088,-0.986267,0.165160
35089,-0.142480,-0.989798
35090,0.992807,-0.119725
35091,0.096906,0.995293
35092,-0.997256,0.074037
35093,-0.051129,-0.998692
35094,0.999602,-0.028194
35095,0.005244,0.999986
35096,-0.999843,-0.017709
35097,0.040652,-0.999173
35098,0.997977,0.063574
35099,-0.086463,0.996255
35100,-0.994008,-0.109306
35101,0.132091,-0.991238
35102,0.987945,0.154807
35103,-0.177441,0.984131
35104,-0.979800,-0.199981
35105,0.222417,-0.974952
35106,0.969590,0.244735
35107,-0.266924,0.963718
35108,-0.957337,-0.288973
35109,0.310869,-0.950453
35110,0.943067,0.332602
35111,-0.354159,0.935185
35112,-0.926810,-0.375530
35113,0.396703,-0.917947
35114,0.908600,0.417667
35115,-0.438411,0.898775
35116,-0.888476,-0.458923
35117,0.479195,-0.877709
35118,0.866479,0.499213
35119,-0.518969,0.854793
35120,-0.842657,-0.538451
35121,0.557650,-0.830077
35122,0.817059,0.576554
35123,-0.595155,0.803611
35124,-0.789739,-0.613443
35125,0.631407,-0.775452
35126,0.760756,0.649038
35127,-0.666328,0.745659
35128,-0.730169,-0.683267
35129,0.699845,-0.714294
35130,0.698044,0.716055
35131,-0.731888,0.681425
35132,-0.664448,-0.747335
35133,0.762388,-0.647120
35134,0.629451,0.777040
35135,-0.791282,0.611451
35136,-0.593129,-0.805107
35137,0.818509,-0.574494
35138,0.555557,0.831479
35139,-0.844011,0.536327
35140,-0.516814,-0.856098
35141,0.867734,-0.497029
35142,0.476982,0.878913
35143,-0.889629,0.456684
35144,-0.436145,-0.899876
35145,0.909650,-0.415377
35146,0.394389,0.918944
35147,-0.927753,0.373194
35148,-0.351802,-0.936074
35149,0.943902,-0.330225
35150,0.308474,0.951233
35151,-0.958062,0.286560
35152,-0.264496,-0.964387
35153,0.970203,-0.242292
35154,0.219960,0.975509
35155,-0.980300,0.197513
35156,-0.174961,-0.984575
35157,0.988332,-0.152317
35158,0.129593,0.991567
35159,-0.994280,0.106801
35160,-0.083953,-0.996470
35161,0.998134,-0.061060
35162,0.038135,0.999273
35163,-0.999885,0.015190
35164,0.007763,-0.999970
35165,0.999528,0.030712
35166,-0.053645,0.998560
35167,-0.997066,-0.076549
35168,0.099413,-0.995046
35169,0.992502,0.122225
35170,-0.144972,0.989436
35171,-0.985848,-0.167643
35172,0.190226,-0.981740
35173,0.977116,0.212709
35174,-0.235079,0.971976
35175,-0.966325,-0.257326
35176,0.279436,-0.960164
35177,0.953498,0.301400
35178,-0.323205,0.946329
35179,-0.938662,-0.344840
35180,0.366293,-0.930500
35181,0.921847,0.387553
35182,-0.408609,0.912710
35183,-0.903091,-0.429449
35184,0.450064,-0.892996
35185,0.882432,0.470441
35186,-0.490570,0.871402
35187,-0.859913,-0.510441
35188,0.530043,-0.847971
35189,0.835582,0.549366
35190,-0.568399,0.822753
35191,-0.809491,-0.587133
35192,0.605557,-0.795802
35193,0.781694,0.623663
35194,-0.641440,0.767174
35195,-0.752249,-0.658879
35196,0.675970,-0.736929
35197,0.721220,0.692706
35198,-0.709077,0.705131
35199,-0.688671,-0.725074
35200,0.740689,-0.671848
35201,0.654671,0.755914
35202,-0.770741,0.637149
35203,-0.619291,-0.785161
35204,0.799168,-0.601108
35205,0.582607,0.812754
35206,-0.825912,0.563800
35207,-0.544695,-0.838634
35208,0.850915,-0.525303
35209,0.505635,0.862747
35210,-0.874125,0.485700
35211,-0.465510,-0.885043
35212,0.895494,-0.445074
35213,0.424404,0.905473
35214,-0.914975,0.403510
35215,-0.382403,-0.923995
35216,0.932529,-0.361095
35217,0.339597,0.940571
35218,-0.948118,0.317920
35219,-0.296075,-0.955165
35220,0.961708,-0.274075
35221,0.251930,0.967745
35222,-0.973273,0.229652
35223,-0.207253,-0.978287
35224,0.982786,-0.184745
35225,0.162140,0.986768
35226,-0.990229,0.139450
35227,-0.116685,-0.993169
35228,0.995585,-0.093860
35229,0.070985,0.997477
35230,-0.998844,0.048072
35231,-0.025134,-0.999684
35232,0.999998,-0.002183
35233,-0.020769,0.999784
35234,-0.999044,-0.043710
35235,0.066628,-0.997778
35236,0.995986,0.089511
35237,-0.112347,0.993669
35238,-0.990829,-0.135124
35239,0.157830,-0.987466
35240,0.983584,0.180452
35241,-0.202979,0.979183
35242,-0.974266,-0.225400
35243,0.247701,-0.968836
35244,0.962896,0.269873
35245,-0.291901,0.956448
35246,-0.949497,-0.313777
35247,0.335487,-0.942045
35248,0.934097,0.357020
35249,-0.378365,0.925657
35250,-0.916729,-0.399510
35251,0.420446,-0.907318
35252,0.897429,0.441159
35253,-0.461641,0.887067
35254,-0.876238,-0.481879
35255,0.501863,-0.864947
35256,0.853201,0.521583
35257,-0.541027,0.841005
35258,-0.828366,-0.560187
35259,0.579052,-0.815290
35260,0.801785,0.597612
35261,-0.615857,0.787858
35262,-0.773516,-0.633777
35263,0.651364,-0.758766
35264,0.743616,0.668607
35265,-0.685498,0.728074
35266,-0.712149,-0.702028
35267,0.718188,-0.695849
35268,0.679182,0.733970
35269,-0.749365,0.662157
35270,-0.644784,-0.764365
35271,0.778963,-0.627070
35272,0.609027,0.793150
35273,-0.806919,0.590662
35274,-0.571986,-0.820263
35275,0.833175,-0.553009
35276,0.533741,0.845648
35277,-0.857676,0.514191
35278,-0.494371,-0.869251
35279,0.880369,-0.474290
35280,0.453959,0.891023
35281,-0.901207,0.433389
35282,-0.412591,-0.910917
35283,0.920146,-0.391575
35284,0.370353,0.928891
35285,-0.937147,0.348936
35286,-0.327335,-0.944908
35287,0.952172,-0.305561
35288,0.283627,0.958935
35289,-0.965192,0.261543
35290,-0.239321,-0.970940
35291,0.976178,-0.216974
35292,0.194511,0.980900
35293,-0.985106,0.171947
35294,-0.149292,-0.988793
35295,0.991959,-0.126558
35296,0.103758,0.994603
35297,-0.996722,0.080903
35298,-0.058005,-0.998316
35299,0.999385,-0.035076
35300,0.012130,0.999926
35301,-0.999941,-0.010823
35302,0.033771,-0.999430
35303,0.998391,0.056701
35304,-0.079600,0.996827
35305,-0.994737,-0.102458
35306,0.125262,-0.992124
35307,0.988987,0.148000
35308,-0.170660,0.985330
35309,-0.981153,-0.193230
35310,0.215698,-0.976460
35311,0.971252,0.238053
35312,-0.260282,0.965533
35313,-0.959304,-0.282374
35314,0.304317,-0.952571
35315,0.945335,0.326100
35316,-0.347711,0.937602
35317,-0.929374,-0.369139
35318,0.390372,-0.920657
35319,0.911455,0.411400
35320,-0.432211,0.901772
35321,-0.891615,-0.452795
35322,0.473139,-0.880988
35323,0.869896,0.493235
35324,-0.513070,0.858347
35325,-0.846345,-0.532636
35326,0.551920,-0.833897
35327,0.821010,0.570914
35328,-0.589608,0.807690
35329,-0.779478,-0.626429
35330,0.661903,-0.749589
35331,0.718087,0.695953
35332,-0.728505,0.685040
35333,-0.650519,-0.759490
35334,0.788840,-0.614598
35335,0.577355,0.816493
35336,-0.842389,0.538869
35337,-0.499224,-0.866473
35338,0.888692,-0.458505
35339,0.416799,0.908999
35340,-0.927350,0.374196
35341,-0.330788,-0.943705
35342,0.958030,-0.286668
35343,0.241931,0.970293
35344,-0.980469,0.196674
35345,-0.150994,-0.988535
35346,0.994473,-0.104989
35347,0.058757,0.998272
35348,-0.999923,0.012400
35349,0.033985,-0.999422
35350,0.996771,0.080296
35351,-0.126434,0.991975
35352,-0.985044,-0.172301
35353,0.217796,-0.975994
35354,0.964844,0.262823
35355,-0.307285,0.951618
35356,-0.936344,-0.351085
35357,0.394130,-0.919055
35358,0.899789,0.436326
35359,-0.477584,0.878586
35360,-0.855493,-0.517814
35361,0.556930,-0.830559
35362,0.803838,0.594848
35363,-0.631486,0.775388
35364,-0.745269,-0.666764
35365,0.700608,-0.713546
35366,0.680288,0.732945
35367,-0.763705,0.645566
35368,-0.609455,-0.792821
35369,0.820231,-0.572033
35370,0.533379,0.845876
35371,-0.869701,0.493578
35372,-0.452715,-0.891655
35373,0.911690,-0.410878
35374,0.368157,0.929764
35375,-0.945836,0.324643
35376,-0.280431,-0.959874
35377,0.971846,-0.235616
35378,0.190294,0.981727
35379,-0.989496,0.144562
35380,-0.098519,-0.995135
35381,0.998633,-0.052264
35382,0.005896,0.999983
35383,-0.999180,-0.040484
35384,0.086777,-0.996228
35385,0.991132,0.132883
35386,-0.178703,0.983903
35387,-0.974557,-0.224139
35388,0.269092,-0.963114
35389,0.949599,0.313467
35390,-0.357167,0.934041
35391,-0.916472,-0.400098
35392,0.442169,-0.896932
35393,0.875461,0.483288
35394,-0.523367,0.852107
35395,-0.826920,-0.562320
35396,0.600063,-0.799953
35397,0.771264,0.636515
35398,-0.671597,0.740916
35399,-0.708974,-0.705234
35400,0.737354,-0.675507
35401,0.640585,0.767887
35402,-0.796768,0.604286
35403,-0.566686,-0.823934
35404,0.849327,-0.527867
35405,0.487912,0.872893
35406,-0.894581,0.446907
35407,-0.404940,-0.914343
35408,0.932138,-0.362102
35409,0.318485,0.947928
35410,-0.961678,0.274183
35411,-0.229291,-0.973358
35412,0.982944,-0.183905
35413,0.138123,0.990415
35414,-0.995755,0.092045
35415,-0.045768,-0.998952
35416,1.000000,0.000607
35417,-0.046981,0.998896
35418,-0.995642,-0.093254
35419,0.139326,-0.990247
35420,0.982720,0.185098
35421,-0.230472,0.973079
35422,-0.961344,-0.275350
35423,0.319636,-0.947540
35424,0.931698,0.363234
35425,-0.406050,0.913851
35426,-0.894037,-0.447993
35427,0.488971,-0.872300
35428,0.848686,0.528898
35429,-0.567686,0.823245
35430,-0.796033,-0.605253
35431,0.641517,-0.767109
35432,0.736533,0.676401
35433,-0.709830,0.704373
35434,-0.670697,-0.741731
35435,0.772037,-0.635578
35436,0.599091,0.800681
35437,-0.827602,0.561316
35438,-0.522332,-0.852742
35439,0.876048,-0.482225
35440,0.441079,0.897468
35441,-0.916957,0.398985
35442,-0.356032,-0.934474
35443,0.949979,-0.312314
35444,0.267923,0.963440
35445,-0.974829,0.222955
35446,-0.177508,-0.984119
35447,0.991292,-0.131679
35448,0.085567,0.996332
35449,-0.999229,0.039270
35450,0.007111,-0.999975
35451,0.998569,0.053476
35452,-0.099727,0.995015
35453,-0.989320,-0.145763
35454,0.191485,-0.981495
35455,0.971559,0.236796
35456,-0.281597,0.959533
35457,-0.945442,-0.325792
35458,0.369285,-0.929316
35459,0.911191,0.411985
35460,-0.453798,0.891105
35461,-0.869101,-0.494634
35462,0.534406,-0.845228
35463,0.819536,0.573028
35464,-0.610417,0.792080
35465,-0.762920,-0.646493
35466,0.681177,-0.732119
35467,0.699742,0.714396
35468,-0.746078,0.665859
35469,-0.630544,-0.776154
35470,0.804560,-0.593871
35471,0.555921,0.831235
35472,-0.856121,0.516775
35473,-0.476517,-0.879165
35474,0.900318,-0.435233
35475,0.393013,0.919533
35476,-0.936769,0.349948
35477,-0.306129,-0.951990
35478,0.965162,-0.261651
35479,0.216611,0.976258
35480,-0.985253,0.171104
35481,-0.125230,-0.992128
35482,0.996868,-0.079085
35483,0.032771,0.999463
35484,-0.999907,-0.013614
35485,0.059969,-0.998200
35486,0.994345,0.106196
35487,-0.152194,0.988351
35488,-0.980229,-0.197865
35489,0.243109,-0.969999
35490,0.957681,0.287831
35491,-0.331933,0.943303
35492,-0.926895,-0.375322
35493,0.417902,-0.908492
35494,0.888135,0.459583
35495,-0.500276,0.865866
35496,-0.841735,-0.539892
35497,0.578346,-0.815792
35498,0.788094,0.615556
35499,-0.651441,0.758700
35500,-0.727673,-0.685924
35501,0.718932,-0.695081
35502,0.660993,0.750392
35503,-0.780238,0.625482
35504,-0.588626,-0.808405
35505,0.834833,-0.550504
35506,0.511196,0.859464
35507,-0.882246,0.470789
35508,-0.429369,-0.903129
35509,0.922069,-0.387025
35510,0.343848,0.939025
35511,-0.953961,0.299931
35512,-0.255369,-0.966844
35513,0.977646,-0.210257
35514,0.164693,0.986345
35515,-0.992921,0.118775
35516,-0.072601,-0.997361
35517,0.999655,-0.026270
35518,-0.020116,0.999798
35519,-0.997789,-0.066460
35520,0.112660,-0.993634
35521,0.987340,0.158619
35522,-0.204235,0.978922
35523,-0.968397,-0.249413
35524,0.294053,-0.955789
35525,0.941124,0.338061
35526,-0.381342,0.924434
35527,-0.905755,-0.423802
35528,0.465350,-0.885127
35529,0.862594,0.505896
35530,-0.545354,0.838206
35531,-0.812013,-0.583639
35532,0.620668,-0.784074
35533,0.754447,0.656361
35534,-0.690642,0.723197
35535,-0.690390,-0.723437
35536,0.754675,-0.656099
35537,0.620395,0.784290
35538,-0.812216,0.583356
35539,-0.545063,-0.838395
35540,0.862770,-0.505596
35541,0.465042,0.885289
35542,-0.905903,0.423486
35543,-0.381020,-0.924567
35544,0.941242,-0.337734
35545,0.293721,0.955891
35546,-0.968484,0.249076
35547,-0.203895,-0.978993
35548,0.987395,-0.158275
35549,0.112315,0.993673
35550,-0.997812,0.066113
35551,-0.019769,-0.999805
35552,0.999646,0.026618
35553,-0.072948,0.997336
35554,-0.992880,-0.119120
35555,0.165036,-0.986287
35556,0.977573,0.210597
35557,-0.255705,0.966755
35558,-0.953856,-0.300263
35559,0.344175,-0.938906
35560,0.921935,0.387346
35561,-0.429683,0.902980
35562,-0.882082,-0.471096
35563,0.511495,-0.859286
35564,0.834641,0.550794
35565,-0.588908,0.808200
35566,-0.780020,-0.625754
35567,0.661254,-0.750162
35568,0.718690,0.695331
35569,-0.727912,0.685671
35570,-0.651177,-0.758926
35571,0.788308,-0.615281
35572,0.578062,0.815993
35573,-0.841922,0.539599
35574,-0.499974,-0.866040
35575,0.888295,-0.459274
35576,0.417586,0.908637
35577,-0.927025,0.374999
35578,-0.331605,-0.943418
35579,0.957781,-0.287498
35580,0.242772,0.970083
35581,-0.980298,0.197523
35582,-0.151850,-0.988404
35583,0.994382,-0.105850
35584,0.059622,0.998221
35585,-0.998192,0.060105
35586,-0.060588,-0.998163
35587,0.998133,-0.061071
35588,0.061554,0.998104
35589,-0.998074,0.062037
35590,-0.062520,-0.998044
35591,0.998013,-0.063002
35592,0.063485,0.997983
35593,-0.997952,0.063968
35594,-0.064451,-0.997921
35595,0.997890,-0.064934
35596,0.065417,0.997858
35597,-0.997826,0.065899
35598,-0.066382,-0.997794
35599,0.997762,-0.066865
35600,0.067348,0.997730
35601,-0.997697,0.067830
35602,-0.068313,-0.997664
35603,0.997631,-0.068796
35604,0.069278,0.997597
35605,-0.997564,0.069761
35606,-0.070244,-0.997530
35607,0.997496,-0.070726
35608,0.071209,0.997461
35609,-0.997427,0.071692
35610,-0.072174,-0.997392
35611,0.997357,-0.072657
35612,0.073139,0.997322
35613,-0.997286,0.073622
35614,-0.074104,-0.997250
35615,0.997215,-0.074587
35616,0.075069,0.997178
35617,-0.997142,0.075552
35618,-0.076034,-0.997105
35619,0.997068,-0.076517
35620,0.076999,0.997031
35621,-0.996994,0.077481
35622,-0.077964,-0.996956
35623,0.996918,-0.078446
35624,0.078928,0.996880
35625,-0.996842,0.079411
35626,-0.079893,-0.996803
35627,0.996765,-0.080375
35628,0.080857,0.996726
35629,-0.996686,0.081340
35630,-0.081822,-0.996647
35631,0.996607,-0.082304
35632,0.082786,0.996567
35633,-0.996527,0.083268
35634,-0.083751,-0.996487
35635,0.996446,-0.084233
35636,0.084715,0.996405
35637,-0.996364,0.085197
35638,-0.085679,-0.996323
35639,0.996281,-0.086161
35640,0.086643,0.996239
35641,-0.996197,0.087125
35642,-0.087607,-0.996155
35643,0.996113,-0.088089
35644,0.088571,0.996070
35645,-0.996027,0.089053
35646,-0.089535,-0.995984
35647,0.995940,-0.090017
35648,0.090498,0.995897
35649,-0.995853,0.090980
35650,-0.091462,-0.995809
35651,0.995764,-0.091944
35652,0.092426,0.995720
35653,-0.995675,0.092907
35654,-0.093389,-0.995630
35655,0.995584,-0.093871
35656,0.094352,0.995539
35657,-0.995493,0.094834
35658,-0.095316,-0.995447
35659,0.995401,-0.095797
35660,0.096279,0.995354
35661,-0.995308,0.096760
35662,-0.097242,-0.995261
35663,0.995214,-0.097724
35664,0.098205,0.995166
35665,-0.995119,0.098687
35666,-0.099168,-0.995071
35667,0.995023,-0.099649
35668,0.100131,0.994974
35669,-0.994926,0.100612
35670,-0.101094,-0.994877
35671,0.994828,-0.101575
35672,0.102056,0.994779
35673,-0.994729,0.102537
35674,-0.103019,-0.994679
35675,0.994629,-0.103500
35676,0.103981,0.994579
35677,-0.994529,0.104462
35678,-0.104944,-0.994478
35679,0.994427,-0.105425
35680,0.105906,0.994376
35681,-0.994325,0.106387
35682,-0.106868,-0.994273
35683,0.994221,-0.107349
35684,0.107830,0.994169
35685,-0.994117,0.108311
35686,-0.108792,-0.994065
35687,0.994012,-0.109273
35688,0.109754,0.993959
35689,-0.993906,0.110235
35690,-0.110716,-0.993852
35691,0.993798,-0.111196
35692,0.111677,0.993745
35693,-0.993690,0.112158
35694,-0.112639,-0.993636
35695,0.993581,-0.113120
35696,0.113600,0.993527
35697,-0.993471,0.114081
35698,-0.114562,-0.993416
35699,0.993361,-0.115042
35700,0.115523,0.993305
35701,-0.993249,0.116003
35702,-0.116484,-0.993193
35703,0.993136,-0.116964
35704,0.117445,0.993079
35705,-0.993022,0.117925
35706,-0.118406,-0.992965
35707,0.992908,-0.118886
35708,0.119367,0.992850
35709,-0.992792,0.119847
35710,-0.120327,-0.992734
35711,0.992676,-0.120808
35712,0.121288,0.992617
35713,-0.992559,0.121768
35714,-0.122248,-0.992500
35715,0.992440,-0.122729
35716,0.123209,0.992381
35717,-0.992321,0.123689
35718,-0.124169,-0.992261
35719,0.992201,-0.124649
35720,0.125129,0.992140
35721,-0.992080,0.125609
35722,-0.126089,-0.992019
35723,0.991958,-0.126569
35724,0.127049,0.991896
35725,-0.991835,0.127529
35726,-0.128009,-0.991773
35727,0.991711,-0.128488
35728,0.128968,0.991649
35729,-0.991586,0.129448
35730,-0.129928,-0.991523
35731,0.991461,-0.130407
35732,0.130887,0.991397
35733,-0.991334,0.131367
35734,-0.131846,-0.991270
35735,0.991206,-0.132326
35736,0.132806,0.991142
35737,-0.991078,0.133285
35738,-0.133765,-0.991013
35739,0.990948,-0.134244
35740,0.134723,0.990883
35741,-0.990818,0.135203
35742,-0.135682,-0.990752
35743,0.990687,-0.136162
35744,0.136641,0.990621
35745,-0.990554,0.137120
35746,-0.137599,-0.990488
35747,0.990421,-0.138079
35748,0.138558,0.990354
35749,-0.990287,0.139037
35750,-0.139516,-0.990220
35751,0.990152,-0.139995
35752,0.140474,0.990084
35753,-0.990016,0.140953
35754,-0.141432,-0.989948
35755,0.989879,-0.141911
35756,0.142390,0.989811
35757,-0.989742,0.142869
35758,-0.143348,-0.989672
35759,0.989603,-0.143827
35760,0.144305,0.989533
35761,-0.989463,0.144784
35762,-0.145263,-0.989393
35763,0.989323,-0.145741
35764,0.146220,0.989252
35765,-0.989181,0.146699
35766,-0.147177,-0.989110
35767,0.989039,-0.147656
35768,0.148134,0.988967
35769,-0.988895,0.148613
35770,-0.149091,-0.988823
35771,0.988751,-0.149570
35772,0.150048,0.988679
35773,-0.988606,0.150526
35774,-0.151005,-0.988533
35775,0.988460,-0.151483
35776,0.151961,0.988386
35777,-0.988313,0.152439
35778,-0.152918,-0.988239
35779,0.988165,-0.153396
35780,0.153874,0.988091
35781,-0.988016,0.154352
35782,-0.154830,-0.987941
35783,0.987866,-0.155308
35784,0.155786,0.987791
35785,-0.987715,0.156264
35786,-0.156741,-0.987640
35787,0.987564,-0.157219
35788,0.157697,0.987488
35789,-0.987411,0.158175
35790,-0.158653,-0.987334
35791,0.987258,-0.159130
35792,0.159608,0.987180
35793,-0.987103,0.160085
35794,-0.160563,-0.987026
35795,0.986948,-0.161041
35796,0.161518,0.986870
35797,-0.986791,0.161996
35798,-0.162473,-0.986713
35799,0.986634,-0.162950
35800,0.163428,0.986555
35801,-0.986476,0.163905
35802,-0.164382,-0.986397
35803,0.986317,-0.164859
35804,0.165337,0.986237
35805,-0.986157,0.165814
35806,-0.166291,-0.986077
35807,0.985996,-0.166768
35808,0.167245,0.985915
35809,-0.985834,0.167722
35810,-0.168199,-0.985753
35811,0.985672,-0.168676
35812,0.169153,0.985590
35813,-0.985508,0.169630
35814,-0.170106,-0.985426
35815,0.985343,-0.170583
35816,0.171060,0.985261
35817,-0.985178,0.171536
35818,-0.172013,-0.985095
35819,0.985011,-0.172490
35820,0.172966,0.984928
35821,-0.984844,0.173443
35822,-0.173919,-0.984760
35823,0.984676,-0.174396
35824,0.174872,0.984591
35825,-0.984506,0.175348
35826,-0.175825,-0.984421
35827,0.984336,-0.176301
35828,0.176777,0.984251
35829,-0.984165,0.177253
35830,-0.177730,-0.984079
35831,0.983993,-0.178206
35832,0.178682,0.983907
35833,-0.983820,0.179158
35834,-0.179634,-0.983734
35835,0.983647,-0.180110
35836,0.180586,0.983559
35837,-0.983472,0.181061
35838,-0.181537,-0.983384
35839,0.983296,-0.182013
35840,0.182489,0.983208
35841,-0.977750,0.209775
35842,-0.236899,-0.971534
35843,0.964567,-0.263839
35844,0.290575,0.956852
35845,-0.948397,0.317086
35846,-0.343351,-0.939207
35847,0.929290,-0.369351
35848,0.395064,0.918654
35849,-0.907306,0.420472
35850,-0.445554,-0.895255
35851,0.882511,-0.470291
35852,0.494664,0.869084
35853,-0.854984,0.518654
35854,-0.542242,-0.840222
35855,0.824810,-0.565410
35856,0.588141,0.808758
35857,-0.792081,0.610416
35858,-0.632219,-0.774790
35859,0.756899,-0.653532
35860,0.674339,0.738422
